total_fwd_packets,total_bwd_packets,fwd_bytes,bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_mean,pkt_len_mean,pkt_len_std,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,duration,flow_bytes_per_sec,flow_packets_per_sec,syn_count,rst_count,ack_count,psh_count,fin_count,destination_port,label
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00041294097900390625,0.0,0.00041294097900390625,0.00041294097900390625,0.0004,309971.6581986143,4843.307159353349,1,1,1,0,0,2998,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005178451538085938,0.0,0.0005178451538085938,0.0005178451538085938,0.0005,247178.13627992634,3862.158379373849,1,1,1,0,0,7625,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00045800209045410156,0.0,0.00045800209045410156,0.00045800209045410156,0.0005,279474.70692347735,4366.792295679334,1,1,1,0,0,3905,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00043892860412597656,0.0,0.00043892860412597656,0.00043892860412597656,0.0004,291619.1808799565,4556.549701249321,1,1,1,0,0,19350,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0005228519439697266,0.0,0.0005228519439697266,0.0005228519439697266,0.0005,244811.17738258094,3825.174646602827,1,1,1,0,0,6566,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0004820823669433594,0.0,0.0004820823669433594,0.0004820823669433594,0.0005,265514.79327398614,4148.6686449060335,1,1,1,0,0,7402,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0035958290100097656,0.0,0.0035958290100097656,0.0035958290100097656,0.0036,35596.798302612384,556.1999734783185,1,1,1,0,0,1984,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0036361217498779297,0.0,0.0036361217498779297,0.0036361217498779297,0.0036,35202.34161694315,550.0365877647367,1,1,1,0,0,5631,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0034360885620117188,0.0,0.0034360885620117188,0.0034360885620117188,0.0034,37251.659172911466,582.0571745767417,1,1,1,0,0,4001,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0034661293029785156,0.0,0.0034661293029785156,0.0034661293029785156,0.0035,36928.80121062044,577.0125189159444,1,1,1,0,0,10628,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003384828567504883,0.0,0.003384828567504883,0.003384828567504883,0.0034,37815.79995773755,590.8718743396493,1,1,1,0,0,687,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003336191177368164,0.0,0.003336191177368164,0.003336191177368164,0.0033,38367.1058386336,599.48602872865,1,1,1,0,0,1248,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003278017044067383,0.0,0.003278017044067383,0.003278017044067383,0.0033,39047.99709069751,610.1249545421485,1,1,1,0,0,3737,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0033261775970458984,0.0,0.0033261775970458984,0.0033261775970458984,0.0033,38482.61142570425,601.2908035266289,1,1,1,0,0,5962,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003258943557739258,0.0,0.003258943557739258,0.003258943557739258,0.0033,39276.5317140976,613.695808032775,1,1,1,0,0,9001,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0032088756561279297,0.0,0.0032088756561279297,0.0032088756561279297,0.0032,39889.36117096367,623.2712682963073,1,1,1,0,0,5100,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00321197509765625,0.0,0.00321197509765625,0.00321197509765625,0.0032,39850.869358669835,622.6698337292162,1,1,1,0,0,5200,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003203868865966797,0.0,0.003203868865966797,0.003203868865966797,0.0032,39951.697574043756,624.2452745944337,1,1,1,0,0,4444,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0031490325927734375,0.0,0.0031490325927734375,0.0031490325927734375,0.0031,40647.403997577225,635.1156874621441,1,1,1,0,0,7201,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003142118453979492,0.0,0.003142118453979492,0.003142118453979492,0.0031,40736.84740875635,636.513240761818,1,1,1,0,0,5906,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0035219192504882812,0.0,0.0035219192504882812,0.0035219192504882812,0.0035,36343.820200379094,567.8721906309233,1,1,1,0,0,3580,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0034677982330322266,0.0,0.0034677982330322266,0.0034677982330322266,0.0035,36911.02866964593,576.7348229632177,1,1,1,0,0,3889,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0034530162811279297,0.0,0.0034530162811279297,0.0034530162811279297,0.0035,37069.04039218394,579.203756127874,1,1,1,0,0,10025,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0033299922943115234,0.0,0.0033299922943115234,0.0033299922943115234,0.0033,38438.527385981244,600.6019904059569,1,1,1,0,0,987,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003278017044067383,0.0,0.003278017044067383,0.003278017044067383,0.0033,39047.99709069751,610.1249545421485,1,1,1,0,0,481,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.003031015396118164,0.0,0.003031015396118164,0.003031015396118164,0.003,42230.07252418784,659.844883190435,1,1,1,0,0,2809,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0030159950256347656,0.0,0.0030159950256347656,0.0030159950256347656,0.003,42440.38830039526,663.1310671936759,1,1,1,0,0,1688,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0030269622802734375,0.0,0.0030269622802734375,0.0030269622802734375,0.003,42286.61877756774,660.7284183994959,1,1,1,0,0,2869,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002835988998413086,0.0,0.002835988998413086,0.002835988998413086,0.0028,45134.1666246322,705.2213535098781,1,1,1,0,0,2007,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002866029739379883,0.0,0.002866029739379883,0.002866029739379883,0.0029,44661.08576657516,697.8294651027369,1,1,1,0,0,3,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002977132797241211,0.0,0.002977132797241211,0.002977132797241211,0.003,42994.38712260751,671.7872987907424,1,1,1,0,0,2035,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002933025360107422,0.0,0.002933025360107422,0.002933025360107422,0.0029,43640.945537311,681.8897740204844,1,1,1,0,0,4321,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0029108524322509766,0.0,0.0029108524322509766,0.0029108524322509766,0.0029,43973.37308542878,687.0839544598247,1,1,1,0,0,6567,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0027899742126464844,0.0,0.0027899742126464844,0.0027899742126464844,0.0028,45878.560246111774,716.8525038454965,1,1,1,0,0,1717,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002836942672729492,0.0,0.002836942672729492,0.002836942672729492,0.0028,45118.994201193374,704.9842843936465,1,1,1,0,0,3828,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002844095230102539,0.0,0.002844095230102539,0.002844095230102539,0.0028,45005.52535837036,703.2113337245369,1,1,1,0,0,2003,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0027031898498535156,0.0,0.0027031898498535156,0.0027031898498535156,0.0027,47351.46516140413,739.8666431469395,1,1,1,0,0,1998,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.002798795700073242,0.0,0.002798795700073242,0.002798795700073242,0.0028,45733.956214328304,714.5930658488797,1,1,1,0,0,1148,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004807949066162109,0.0,0.004807949066162109,0.004807949066162109,0.0048,26622.57820093226,415.9777843895666,1,1,1,0,0,8007,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004601001739501953,0.0,0.004601001739501953,0.004601001739501953,0.0046,27820.028604000414,434.68794693750647,1,1,1,0,0,465,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004519939422607422,0.0,0.004519939422607422,0.004519939422607422,0.0045,28318.96360375567,442.48380630868235,1,1,1,0,0,9618,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004523038864135742,0.0,0.004523038864135742,0.004523038864135742,0.0045,28299.557851457488,442.18059142902325,1,1,1,0,0,90,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004503965377807617,0.0,0.004503965377807617,0.004503965377807617,0.0045,28419.40140807792,444.0531470012175,1,1,1,0,0,1059,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004415035247802734,0.0,0.004415035247802734,0.004415035247802734,0.0044,28991.84101954855,452.99751593044607,1,1,1,0,0,49159,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004415988922119141,0.0,0.004415988922119141,0.004415988922119141,0.0044,28985.579958967715,452.89968685887055,1,1,1,0,0,512,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004391908645629883,0.0,0.004391908645629883,0.004391908645629883,0.0044,29144.504207154878,455.38287823679497,1,1,1,0,0,1126,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004336833953857422,0.0,0.004336833953857422,0.004336833953857422,0.0043,29514.618581638264,461.1659153380979,1,1,1,0,0,2875,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004305839538574219,0.0,0.004305839538574219,0.004305839538574219,0.0043,29727.0715393134,464.4854928017719,1,1,1,0,0,20221,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004258155822753906,0.0,0.004258155822753906,0.004258155822753906,0.0043,30059.961478163495,469.6868980963046,1,1,1,0,0,99,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004300117492675781,0.0,0.004300117492675781,0.004300117492675781,0.0043,29766.628520736303,465.10357063650474,1,1,1,0,0,7920,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0042879581451416016,0.0,0.0042879581451416016,0.0042879581451416016,0.0043,29851.037642479845,466.4224631637476,1,1,1,0,0,5850,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004250049591064453,0.0,0.004250049591064453,0.004250049591064453,0.0043,30117.295635588467,470.5827443060698,1,1,1,0,0,2103,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004274845123291016,0.0,0.004274845123291016,0.004274845123291016,0.0043,29942.605242610152,467.85320691578363,1,1,1,0,0,10180,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004217863082885742,0.0,0.004217863082885742,0.004217863082885742,0.0042,30347.12068283308,474.17376066926687,1,1,1,0,0,1272,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004248142242431641,0.0,0.004248142242431641,0.004248142242431641,0.0042,30130.81782467168,470.794028510495,1,1,1,0,0,7778,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004340171813964844,0.0,0.004340171813964844,0.004340171813964844,0.0043,29491.920017578555,460.8112502746649,1,1,1,0,0,2099,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004250049591064453,0.0,0.004250049591064453,0.004250049591064453,0.0043,30117.295635588467,470.5827443060698,1,1,1,0,0,8009,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004235029220581055,0.0,0.004235029220581055,0.004235029220581055,0.0042,30224.112593593425,472.25175927489727,1,1,1,0,0,5432,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004650115966796875,0.0,0.004650115966796875,0.004650115966796875,0.0047,27526.195242001642,430.09680065627566,1,1,1,0,0,8651,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004599094390869141,0.0,0.004599094390869141,0.004599094390869141,0.0046,27831.56620010368,434.86822187662,1,1,1,0,0,8443,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004526853561401367,0.0,0.004526853561401367,0.004526853561401367,0.0045,28275.71032811924,441.8079738768631,1,1,1,0,0,5998,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0045239925384521484,0.0,0.0045239925384521484,0.0045239925384521484,0.0045,28293.592200263505,442.08737812911727,1,1,1,0,0,1310,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004528045654296875,0.0,0.004528045654296875,0.004528045654296875,0.0045,28268.266217354674,441.6916596461668,1,1,1,0,0,1087,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004519939422607422,0.0,0.004519939422607422,0.004519939422607422,0.0045,28318.96360375567,442.48380630868235,1,1,1,0,0,1192,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004354000091552734,0.0,0.004354000091552734,0.004354000091552734,0.0044,29398.253860475303,459.3477165699266,1,1,1,0,0,17,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004258871078491211,0.0,0.004258871078491211,0.004258871078491211,0.0043,30054.91306051615,469.60801657056487,1,1,1,0,0,5666,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004272937774658203,0.0,0.004272937774658203,0.004272937774658203,0.0043,29955.970985381096,468.06204664657963,1,1,1,0,0,1045,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004208803176879883,0.0,0.004208803176879883,0.004208803176879883,0.0042,30412.446156460657,475.19447119469777,1,1,1,0,0,1271,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004065990447998047,0.0,0.004065990447998047,0.004065990447998047,0.0041,31480.644540870177,491.8850709510965,1,1,1,0,0,1090,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.004036903381347656,0.0,0.004036903381347656,0.004036903381347656,0.004,31707.471769430664,495.4292463973541,1,1,1,0,0,6006,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008786916732788086,0.0,0.008786916732788086,0.008786916732788086,0.0088,14567.111979378646,227.61112467779134,1,1,1,0,0,2126,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008772850036621094,0.0,0.008772850036621094,0.008772850036621094,0.0088,14590.469398847701,227.97608435699533,1,1,1,0,0,2393,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008737802505493164,0.0,0.008737802505493164,0.008737802505493164,0.0087,14648.992114382385,228.89050178722476,1,1,1,0,0,1296,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00871419906616211,0.0,0.00871419906616211,0.00871419906616211,0.0087,14688.670642954856,229.51047879616962,1,1,1,0,0,2033,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008602142333984375,0.0,0.008602142333984375,0.008602142333984375,0.0086,14880.014190687361,232.50022172949002,1,1,1,0,0,52848,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.0086669921875,0.0,0.0086669921875,0.0086669921875,0.0087,14768.676056338029,230.7605633802817,1,1,1,0,0,34573,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008601903915405273,0.0,0.008601903915405273,0.008601903915405273,0.0086,14880.426619363065,232.50666592754789,1,1,1,0,0,11967,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008594989776611328,0.0,0.008594989776611328,0.008594989776611328,0.0086,14892.397004160888,232.69370319001388,1,1,1,0,0,625,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008563995361328125,0.0,0.008563995361328125,0.008563995361328125,0.0086,14946.294877505568,233.5358574610245,1,1,1,0,0,31038,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008498907089233398,0.0,0.008498907089233398,0.008498907089233398,0.0085,15060.760007854798,235.32437512273123,1,1,1,0,0,3323,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008450031280517578,0.0,0.008450031280517578,0.008450031280517578,0.0085,15147.872919135489,236.685514361492,1,1,1,0,0,10616,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008235931396484375,0.0,0.008235931396484375,0.008235931396484375,0.0082,15541.65446966188,242.83835108846688,1,1,1,0,0,8333,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008317947387695312,0.0,0.008317947387695312,0.008317947387695312,0.0083,15388.41183214859,240.4439348773217,1,1,1,0,0,2196,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008247137069702148,0.0,0.008247137069702148,0.008247137069702148,0.0082,15520.537480847619,242.50839813824405,1,1,1,0,0,3998,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008283138275146484,0.0,0.008283138275146484,0.008283138275146484,0.0083,15453.080191123136,241.454377986299,1,1,1,0,0,9998,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008331060409545898,0.0,0.008331060409545898,0.008331060409545898,0.0083,15364.19059611367,240.0654780642761,1,1,1,0,0,6510,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008383989334106445,0.0,0.008383989334106445,0.008383989334106445,0.0084,15267.194995023461,238.54992179724158,1,1,1,0,0,3986,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008262157440185547,0.0,0.008262157440185547,0.008262157440185547,0.0083,15492.321579038495,242.06752467247648,1,1,1,0,0,19842,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008339881896972656,0.0,0.008339881896972656,0.008339881896972656,0.0083,15347.939165237278,239.81154945683247,1,1,1,0,0,5802,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008337020874023438,0.0,0.008337020874023438,0.008337020874023438,0.0083,15353.206131320065,239.893845801876,1,1,1,0,0,1186,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008353948593139648,0.0,0.008353948593139648,0.008353948593139648,0.0084,15322.095721909873,239.40774565484176,1,1,1,0,0,5825,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008355140686035156,0.0,0.008355140686035156,0.008355140686035156,0.0084,15319.909599360804,239.37358749001257,1,1,1,0,0,1021,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00833892822265625,0.0,0.00833892822265625,0.00833892822265625,0.0083,15349.694419030193,239.83897529734676,1,1,1,0,0,9594,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008259057998657227,0.0,0.008259057998657227,0.008259057998657227,0.0083,15498.135504171358,242.15836725267746,1,1,1,0,0,32785,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008234024047851562,0.0,0.008234024047851562,0.008234024047851562,0.0082,15545.254574936298,242.89460273337966,1,1,1,0,0,8086,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00828099250793457,0.0,0.00828099250793457,0.00828099250793457,0.0083,15457.084386606397,241.51694354072495,1,1,1,0,0,1863,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008099794387817383,0.0,0.008099794387817383,0.008099794387817383,0.0081,15802.870279339475,246.9198481146793,1,1,1,0,0,1117,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008851051330566406,0.0,0.008851051330566406,0.008851051330566406,0.0089,14461.558883740976,225.96185755845275,1,1,1,0,0,555,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008648157119750977,0.0,0.008648157119750977,0.008648157119750977,0.0086,14800.841176632757,231.26314338488683,1,1,1,0,0,17877,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008675098419189453,0.0,0.008675098419189453,0.008675098419189453,0.0087,14754.875831363712,230.544934865058,1,1,1,0,0,6112,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.008650064468383789,0.0,0.008650064468383789,0.008650064468383789,0.0087,14797.577575039277,231.2121496099887,1,1,1,0,0,7921,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.00862884521484375,0.0,0.00862884521484375,0.00862884521484375,0.0086,14833.966401414677,231.78072502210432,1,1,1,0,0,16000,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.013370037078857422,0.0,0.013370037078857422,0.013370037078857422,0.0134,9573.645850422625,149.5882164128535,1,1,1,0,0,6881,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.012562990188598633,0.0,0.012562990188598633,0.012562990188598633,0.0126,10188.657165088342,159.19776820450534,1,1,1,0,0,9415,scan
1,1,74,54,74,74,74.0,0.0,54,54.0,64.0,14.142135623730951,0.01250600814819336,0.0,0.01250600814819336,0.01250600814819336,0.0125,10235.080489571816,159.92313264955962,1,1,1,0,0,2920,scan
